member_name,member_start_date,member_end_date,political_party,administrative_region,gender,roles,government_name
ακριτιδης βασιλειου νικολαος,1990-04-08,1993-09-11,πανελληνιο σοσιαλιστικο κινημα,α' θεσσαλονικης,male,[],"['ζολωτα ξενοφωντα(23/11/1989-11/04/1990)', 'μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)']"
ακριτιδης βασιλειου νικολαος,1993-10-10,1996-08-24,πανελληνιο σοσιαλιστικο κινημα,α' θεσσαλονικης,male,['υπουργος εμποριου(15/09/1995-22/01/1996)'],"['μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)', 'παπανδρεου ανδρεα(13/10/1993-22/01/1996)', 'σημιτη κωνσταντινου(22/01/1996-25/09/1996)']"
ακριτιδης βασιλειου νικολαος,1996-09-22,2000-03-14,πανελληνιο σοσιαλιστικο κινημα,α' θεσσαλονικης,male,[],"['σημιτη κωνσταντινου(22/01/1996-25/09/1996)', 'σημιτη κωνσταντινου(25/09/1996-13/04/2000)']"
γυπαρης γεωργιου κωνσταντινος,2012-05-06,2012-05-19,νεα δημοκρατια,χανιων,male,[],"['παπαδημου λουκα δ.(11/11/2011-17/05/2012)', 'πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)']"
δαβακης παναγιωτη αθανασιος,1993-10-10,1996-08-24,νεα δημοκρατια,λακωνιας,male,[],"['μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)', 'παπανδρεου ανδρεα(13/10/1993-22/01/1996)', 'σημιτη κωνσταντινου(22/01/1996-25/09/1996)']"
δαβακης παναγιωτη αθανασιος,1996-09-22,2000-03-14,νεα δημοκρατια,λακωνιας,male,[],"['σημιτη κωνσταντινου(22/01/1996-25/09/1996)', 'σημιτη κωνσταντινου(25/09/1996-13/04/2000)']"
δαβακης παναγιωτη αθανασιος,2000-04-09,2004-02-11,νεα δημοκρατια,λακωνιας,male,[],"['σημιτη κωνσταντινου(25/09/1996-13/04/2000)', 'σημιτη κωνσταντινου(13/04/2000-10/03/2004)']"
δαβακης παναγιωτη αθανασιος,2004-03-07,2007-08-18,νεα δημοκρατια,λακωνιας,male,[],"['σημιτη κωνσταντινου(13/04/2000-10/03/2004)', 'καραμανλη α. κωνσταντινου(10/03/2004-19/09/2007)']"
δαβακης παναγιωτη αθανασιος,2009-10-04,2012-04-11,νεα δημοκρατια,λακωνιας,male,[],"['καραμανλη α. κωνσταντινου(19/09/2007-07/10/2009)', 'παπανδρεου α. γεωργιου(06/10/2009-11/11/2011)', 'παπαδημου λουκα δ.(11/11/2011-17/05/2012)']"
δαβακης παναγιωτη αθανασιος,2012-05-06,2012-05-19,νεα δημοκρατια,λακωνιας,male,[],"['παπαδημου λουκα δ.(11/11/2011-17/05/2012)', 'πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)']"
δαβακης παναγιωτη αθανασιος,2012-06-17,2014-12-31,νεα δημοκρατια,λακωνιας,male,['υφυπουργος εθνικης αμυνας(25/06/2013-06/10/2014)'],"['πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)', 'σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)']"
δαβακης παναγιωτη αθανασιος,2015-01-25,2015-08-28,νεα δημοκρατια,λακωνιας,male,[],"['σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)', 'τσιπρα π. αλεξιου(26/01/2015-27/08/2015)', 'θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)']"
δαβακης παναγιωτη αθανασιος,2015-09-20,2019-06-11,νεα δημοκρατια,λακωνιας,male,[],"['θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)', 'τσιπρα π. αλεξιου(21/09/2015-08/07/2019)']"
δαβακης παναγιωτη αθανασιος,2019-07-07,2020-07-25,νεα δημοκρατια,λακωνιας,male,[],"['τσιπρα π. αλεξιου(21/09/2015-08/07/2019)', 'μητσοτακη κυριακου(08/07/2019-28/07/2020)']"
δαιλακης αποστολου σταυρος,2000-04-09,2004-02-11,νεα δημοκρατια,δραμας,male,[],"['σημιτη κωνσταντινου(25/09/1996-13/04/2000)', 'σημιτη κωνσταντινου(13/04/2000-10/03/2004)']"
δαιλακης αποστολου σταυρος,2004-03-07,2007-08-18,νεα δημοκρατια,δραμας,male,[],"['σημιτη κωνσταντινου(13/04/2000-10/03/2004)', 'καραμανλη α. κωνσταντινου(10/03/2004-19/09/2007)']"
δαιλακης αποστολου σταυρος,2007-09-16,2009-09-07,νεα δημοκρατια,δραμας,male,[],"['καραμανλη α. κωνσταντινου(10/03/2004-19/09/2007)', 'καραμανλη α. κωνσταντινου(19/09/2007-07/10/2009)']"
δαμαβολιτης εμμανουηλ κωνσταντινος,2014-05-05,2014-12-31,ανεξαρτητοι ελληνες - πανος καμμενος,ηρακλειου,male,[],['σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)']
δαμαβολιτης εμμανουηλ κωνσταντινος,2015-01-25,2015-07-02,ανεξαρτητοι ελληνες εθνικη πατριωτικη δημοκρατικη συμμαχια,ηρακλειου,male,[],"['σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)', 'τσιπρα π. αλεξιου(26/01/2015-27/08/2015)']"
δαμανακη θεοδωρου μαρια,1989-06-18,1989-10-12,συνασπισμος της αριστερας των κινηματων και της οικολογιας,β' αθηνων,female,['α αντιπροεδρος βουλης(07/04/1989-21/11/1989)'],"['τζαννετακη τζαννη(02/07/1989-12/10/1989)', 'γριβα ιωαννη(12/10/1989-23/11/1989)']"
δαμανακη θεοδωρου μαρια,1989-11-05,1990-03-12,συνασπισμος της αριστερας των κινηματων και της οικολογιας,β' αθηνων,female,"['α αντιπροεδρος βουλης(07/04/1989-21/11/1989)', 'β αντιπροεδρος βουλης(21/11/1989-22/04/1990)']","['γριβα ιωαννη(12/10/1989-23/11/1989)', 'ζολωτα ξενοφωντα(23/11/1989-11/04/1990)']"
δαμανακη θεοδωρου μαρια,1990-04-08,1993-09-11,συνασπισμος της αριστερας των κινηματων και της οικολογιας,β' αθηνων,female,"['β αντιπροεδρος βουλης(21/11/1989-22/04/1990)', 'αρχηγος κομματος:προεδρος συνασπισμου αριστερας κινηματων και οικολογιας(03/09/1990-19/12/1993)']","['ζολωτα ξενοφωντα(23/11/1989-11/04/1990)', 'μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)']"
δαμανακη θεοδωρου μαρια,1996-09-22,2000-03-14,συνασπισμος της αριστερας των κινηματων και της οικολογιας,β' αθηνων,female,[],"['σημιτη κωνσταντινου(22/01/1996-25/09/1996)', 'σημιτη κωνσταντινου(25/09/1996-13/04/2000)']"
δαμανακη θεοδωρου μαρια,2000-04-09,2003-10-10,συνασπισμος της αριστερας των κινηματων και της οικολογιας,β' αθηνων,female,[],"['σημιτη κωνσταντινου(25/09/1996-13/04/2000)', 'σημιτη κωνσταντινου(13/04/2000-10/03/2004)']"
δαμανακη θεοδωρου μαρια,2004-03-07,2007-08-18,πανελληνιο σοσιαλιστικο κινημα,επικρατειας,female,[],"['σημιτη κωνσταντινου(13/04/2000-10/03/2004)', 'καραμανλη α. κωνσταντινου(10/03/2004-19/09/2007)']"
δαμανακη θεοδωρου μαρια,2007-09-16,2009-09-07,πανελληνιο σοσιαλιστικο κινημα,β' αθηνων,female,[],"['καραμανλη α. κωνσταντινου(10/03/2004-19/09/2007)', 'καραμανλη α. κωνσταντινου(19/09/2007-07/10/2009)']"
δαμανακη θεοδωρου μαρια,2009-10-04,2010-02-09,πανελληνιο σοσιαλιστικο κινημα,β' αθηνων,female,[],"['καραμανλη α. κωνσταντινου(19/09/2007-07/10/2009)', 'παπανδρεου α. γεωργιου(06/10/2009-11/11/2011)']"
ακριωτης κυριακου γεωργιος,2015-01-25,2015-08-28,συνασπισμος ριζοσπαστικης αριστερας,ευβοιας,male,[],"['σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)', 'τσιπρα π. αλεξιου(26/01/2015-27/08/2015)', 'θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)']"
ακριωτης κυριακου γεωργιος,2015-09-20,2019-06-11,συνασπισμος ριζοσπαστικης αριστερας,ευβοιας,male,[],"['θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)', 'τσιπρα π. αλεξιου(21/09/2015-08/07/2019)']"
δαμιανακης νικολαου ευτυχιος,2000-04-09,2004-02-11,πανελληνιο σοσιαλιστικο κινημα,χανιων,male,[],"['σημιτη κωνσταντινου(25/09/1996-13/04/2000)', 'σημιτη κωνσταντινου(13/04/2000-10/03/2004)']"
δαμιανακης νικολαου ευτυχιος,2009-10-04,2012-04-11,πανελληνιο σοσιαλιστικο κινημα,χανιων,male,[],"['καραμανλη α. κωνσταντινου(19/09/2007-07/10/2009)', 'παπανδρεου α. γεωργιου(06/10/2009-11/11/2011)', 'παπαδημου λουκα δ.(11/11/2011-17/05/2012)']"
δαμιανιδης γεωργιου αλεξανδρος,1989-06-18,1989-10-12,πανελληνιο σοσιαλιστικο κινημα,σερρων,male,[],"['τζαννετακη τζαννη(02/07/1989-12/10/1989)', 'γριβα ιωαννη(12/10/1989-23/11/1989)']"
δαμιανιδης γεωργιου αλεξανδρος,1989-11-05,1990-03-12,πανελληνιο σοσιαλιστικο κινημα,σερρων,male,[],"['γριβα ιωαννη(12/10/1989-23/11/1989)', 'ζολωτα ξενοφωντα(23/11/1989-11/04/1990)']"
δαμιανιδης γεωργιου αλεξανδρος,1990-04-08,1993-09-11,πανελληνιο σοσιαλιστικο κινημα,σερρων,male,[],"['ζολωτα ξενοφωντα(23/11/1989-11/04/1990)', 'μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)']"
δαμιανιδης γεωργιου αλεξανδρος,1993-10-10,1996-08-24,πανελληνιο σοσιαλιστικο κινημα,σερρων,male,['υφυπουργος γεωργιας(15/09/1995-22/01/1996)'],"['μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)', 'παπανδρεου ανδρεα(13/10/1993-22/01/1996)', 'σημιτη κωνσταντινου(22/01/1996-25/09/1996)']"
δαμιανιδης γεωργιου αλεξανδρος,1996-09-22,2000-03-14,πανελληνιο σοσιαλιστικο κινημα,σερρων,male,[],"['σημιτη κωνσταντινου(22/01/1996-25/09/1996)', 'σημιτη κωνσταντινου(25/09/1996-13/04/2000)']"
δαμιανιδης παυλου χαραλαμπος,1993-10-10,1996-08-24,πανελληνιο σοσιαλιστικο κινημα,ροδοπης,male,[],"['μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)', 'παπανδρεου ανδρεα(13/10/1993-22/01/1996)', 'σημιτη κωνσταντινου(22/01/1996-25/09/1996)']"
δαμιανιδης παυλου χαραλαμπος,1999-12-20,2000-03-14,πανελληνιο σοσιαλιστικο κινημα,ροδοπης,male,[],['σημιτη κωνσταντινου(25/09/1996-13/04/2000)']
δαμιανος κλεανθη θεοδωρος,1989-06-18,1989-10-12,νεα δημοκρατια,δραμας,male,[],"['τζαννετακη τζαννη(02/07/1989-12/10/1989)', 'γριβα ιωαννη(12/10/1989-23/11/1989)']"
δαμιανος κλεανθη θεοδωρος,1990-04-08,1993-09-11,νεα δημοκρατια,δραμας,male,['υφυπουργος βιομηχανιας ενεργειας και τεχνολογιας(12/03/1992-13/10/1993)'],"['ζολωτα ξενοφωντα(23/11/1989-11/04/1990)', 'μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)']"
δαμιανος κλεανθη θεοδωρος,1993-10-10,1996-08-24,νεα δημοκρατια,δραμας,male,['υφυπουργος βιομηχανιας ενεργειας και τεχνολογιας(12/03/1992-13/10/1993)'],"['μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)', 'παπανδρεου ανδρεα(13/10/1993-22/01/1996)', 'σημιτη κωνσταντινου(22/01/1996-25/09/1996)']"
δαμιανος κλεανθη θεοδωρος,1998-12-18,2000-03-14,νεα δημοκρατια,δραμας,male,[],['σημιτη κωνσταντινου(25/09/1996-13/04/2000)']
δανελλης αθανασιου σπυριδων,1996-09-22,2000-03-14,συνασπισμος της αριστερας των κινηματων και της οικολογιας,ηρακλειου,male,[],"['σημιτη κωνσταντινου(22/01/1996-25/09/1996)', 'σημιτη κωνσταντινου(25/09/1996-13/04/2000)']"
δανελλης αθανασιου σπυριδων,2015-01-25,2015-08-28,το ποταμι,ηρακλειου,male,[],"['σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)', 'τσιπρα π. αλεξιου(26/01/2015-27/08/2015)', 'θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)']"
δανελλης αθανασιου σπυριδων,2019-01-15,2019-06-11,ανεξαρτητοι (εκτος κομματος),ηρακλειου,male,[],['τσιπρα π. αλεξιου(21/09/2015-08/07/2019)']
δανελλης αθανασιου σπυριδων,2015-09-20,2019-01-14,το ποταμι,ηρακλειου,male,[],"['θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)', 'τσιπρα π. αλεξιου(21/09/2015-08/07/2019)']"
δαριβιανακης διογενη αλεξανδρος,1989-06-18,1989-10-12,πανελληνιο σοσιαλιστικο κινημα,ηρακλειου,male,[],"['τζαννετακη τζαννη(02/07/1989-12/10/1989)', 'γριβα ιωαννη(12/10/1989-23/11/1989)']"
